%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted)
11533,144.3,199.5,197.2,213.8,219.3,161,213.9,301,184.6,287.8,197.8,211.7,133.9,274.8,219.2,310.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11534,149.1,194,199.5,228.4,211.3,154.9,210.6,296.7,173.9,258.4,197.7,205.8,123.5,264.7,217.7,300.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11535,140.7,168.4,184.9,223.1,194.9,137.2,195.5,282,167.7,235.3,201.8,209,115.3,257.1,223.2,299.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11536,140.5,154.4,182.1,214.6,196.8,140.8,190.4,282.3,186.6,252.7,211.1,225.6,119.7,258.3,242,313.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11537,138.6,147,165.3,196.4,193.5,141.7,175.5,272.9,191.7,259.4,210.9,229,119.9,258.8,252.9,320.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11538,125.1,140.7,158.1,181.7,186.5,128.3,161.5,262.3,188,250.6,216.7,227.2,120.1,260.1,253.4,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11539,126.1,148.8,185.1,180.4,195.5,127.9,167.2,272,205.6,261.7,229.5,232.3,130.4,267,250.9,313.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11540,137.9,163.3,187.3,173.9,198.5,126.9,165.5,272.6,215.3,274.4,230.5,226.7,139.2,276.9,245.1,310.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11541,136.2,168,168.9,168.5,186.2,117.6,160.7,259.4,209.5,280.8,231.9,223.2,148.2,291.9,246.3,323.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11542,137.3,168.4,168.7,170.6,178.2,125.8,176.4,258.8,219.3,289.4,239.3,234.9,159.3,306.6,254,331.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11543,144.8,170.5,159.8,161.6,179.5,131.5,178.9,258.3,224.9,285.3,239.4,239.1,153.9,304,251.2,310.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11544,134.8,162.9,153,156.5,191.3,122.8,159.3,253.4,217.1,278.8,241,237.4,137,287.6,247.6,296.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11545,127.9,144.7,168.4,167,208.3,134.5,155.2,262.2,226.2,273,245.3,236.6,124.5,273.6,250.7,302.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11546,132.4,128.6,167.6,159.2,203.5,142.5,151.7,263.1,223.1,245.5,232.3,215,108.4,263.1,236.4,293.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11547,111.8,115.5,152.8,138.6,175.5,119.6,132.9,242.8,188,230.5,210,182.5,96.62,254.9,212,277.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11548,84.48,106.5,150.2,141,155.5,109.9,132,237.8,169.8,246.8,197.1,168.5,98.5,245.9,204.8,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11549,81.41,106.6,150.4,154.4,152.8,118.7,150,255,169.8,241.2,190.7,171.9,96.76,233.7,202.7,283.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11550,85.74,113.1,164.7,167.4,164.7,122.7,168.4,263.4,168.8,222.5,198.7,190.2,97.63,234.5,204.4,282.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11551,103.3,124.4,189.8,182.4,186.3,139.7,186.9,258.4,186.2,231.4,224.7,219.9,109.9,246.6,223.8,291.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11552,135.3,131.3,189.6,182.6,199.7,163.3,189.9,255.3,209,232.7,242.7,238.9,109.1,246.2,239.6,298.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11553,150.1,126.6,185.2,183.3,208.2,170,180.3,265.1,216.6,219.4,245.6,239.7,98.61,240.5,236,291.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11554,148.2,121.7,198.7,201.6,214.8,166.2,185,279.6,212.9,229.4,241.9,230.1,99.22,243.3,221.5,276.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11555,143.7,124.3,196.6,207,202.9,162.8,200.7,282.6,197,244.2,229.3,218.9,98.01,243,202,261.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11556,136.9,133.2,186.4,201.7,186.4,164,213.3,286.9,186.8,248.6,219.6,218.5,93.5,242.6,191.4,261.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11557,129.2,144.6,192.4,210.6,184.8,161.3,216,291.7,186.1,262.1,216.8,222.4,100.9,251.9,191.1,272.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11558,120.8,146,195.7,215.1,192.9,156.2,206.9,273.5,177.9,263.2,208.9,216.1,102.6,253,182.7,267.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11559,115.1,132.7,195.5,204.8,203.4,163.5,200,257.4,178.6,239.5,202,204.3,81.24,236.8,168.8,248.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11560,110.4,116.7,200.3,197.3,202.6,161.8,200.2,263.9,183.4,231.4,197.6,189.2,58.28,222.5,157,237.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11561,101.3,107.3,207,199.5,195.5,145.1,197.5,262.2,170,241.1,187.6,171.6,48.43,213.2,139.9,233.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11562,91.91,94.04,214.7,197.1,198.7,144.3,184.7,243.4,163.8,232.7,180.2,162.4,36.57,196.1,124.3,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11563,84.94,72.01,205.6,179.2,199.8,152.7,163.3,219.4,172.8,215.3,182.5,163.1,24.33,185.3,123.5,219.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11564,87.35,63.84,193.1,168.4,201.1,159.3,153.3,201.2,173.6,211,192.4,171.4,30.37,193,134.4,233.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11565,99.69,69.22,208.9,171.6,215.4,173.1,156.5,202.1,175.3,204.6,205.3,190.4,44.48,194.9,150.3,242.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566,112,68.67,221.7,170.4,227.6,181.7,154.6,207,189.4,192.8,218.6,216.8,50.2,186.3,169.4,246.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11567,128.1,74.39,215.2,176,227.9,180.8,158.9,204.8,199.4,194.3,230,234.8,52.46,190.7,183.8,254.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11568,138.3,86.4,219.9,182.5,220.9,180.1,175,210,193.6,202.9,230.3,230.4,52.36,201.8,186.5,249.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11569,131.7,89.2,226.3,175,216.6,180,190.2,221.3,179,209.7,223.4,212.3,52.28,207.6,180.7,238.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11570,124.8,95.18,220.9,182.3,215.3,178.8,207.1,230.8,163.2,221.9,216.9,195.3,55.44,214.9,170,238.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11571,113.7,101,214.4,196.8,201.6,168.4,211.6,230.4,148.5,225.5,203.8,182.9,49.14,214.3,159.8,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11572,94.92,93.89,205.1,183.5,188.3,154.1,193,222.2,139.3,207.8,191.8,175.8,36.24,202,157.5,216.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11573,87.2,88.68,200.2,166.9,189.7,149.3,177.7,222,130.1,196.3,183.7,162.4,31.94,195.3,150.2,204.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11574,78.11,87.74,207.6,167.6,189.9,143.7,174.3,218.3,115.9,205.5,164.1,138.4,28.76,193.9,126.9,190.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11575,65.51,85.16,213.7,167.9,191.1,139.1,177,205.4,111.4,211.4,153,129.8,21.83,188.9,112.6,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11576,72.21,88.57,219.5,170,201.1,154.7,195.9,204.4,121.5,204.5,166.1,137.6,17.89,182.6,119.7,179.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11577,84.84,91.86,235.7,187.9,210.6,179,216.2,203,132.2,194.6,171.6,136.2,13.7,176.3,123.5,178.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11578,87.91,85.2,244.2,206.8,212.6,182.5,215.1,191.1,135.1,184.6,158.3,128.4,10.85,173.3,116.1,173.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11579,92.8,79.52,240.4,209.6,207.5,167.5,216.7,193.1,134.2,179.8,148.2,131.9,15.89,171.7,112.6,174.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11580,106.3,89.62,258.6,214.6,217.5,162.1,239.7,209,137,180.4,148.6,149.5,21.4,161.7,112,170.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11581,123.8,106.4,279.6,222.8,237.9,163.1,249.6,218.4,143.7,179.7,156.2,166.2,22.58,152.5,109.9,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11582,134.8,111.9,260.4,210.2,229.8,147.2,232.5,216.6,150.7,184.7,168.1,167.5,27.53,156.4,112.9,146.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11583,138.8,115.8,249.2,199.5,214,127.2,221.6,211.9,155.2,190.7,173.9,164.5,36.7,162,111,141.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11584,144.7,128.7,272.7,210.8,221,121.5,225.9,211.5,151.8,187.4,165.5,162.3,43.57,166.3,91.23,137.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11585,148.8,138.4,273,218.4,222.4,118.5,232.2,211.6,143.1,193,151.3,147,48.39,180.1,73.39,134.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11586,144.3,139.5,256.4,215.9,209.6,109.4,229.4,210.8,133.2,197.4,145.1,132.9,49.1,189.7,74.23,134.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11587,134.6,137.6,254.6,206.4,197.1,99.78,209.4,206.8,121.5,172.1,147.5,139.7,47.46,185.5,80.44,131.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11588,127.6,139.4,240.2,190.1,182.4,94.18,196.3,192.3,117.5,158.2,150.7,151.1,56.58,189.3,87.62,133.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11589,122.2,142,221.2,178.8,176.4,84.95,200.9,174.4,118.8,178.2,153.5,157.4,71.62,206.3,104.1,147.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11590,111.5,130.8,219,164.4,179.6,65.6,189.8,158.5,112.1,177,160.4,167.3,77.7,214.4,120.2,162.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11591,105.2,118.5,206.3,144.3,169.1,50.77,171.1,147.1,105.2,155.7,168.9,171.5,80.58,208.8,123.4,167.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11592,111.9,120.7,187,137.2,157.1,57.44,174.7,149.7,111.4,157.4,178.2,167.1,83.09,202.5,123.5,163.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11593,127.2,122.8,191.8,148.4,171.5,81.51,188.7,160.1,126.6,160.8,191,170.2,78.63,198.1,132,156.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11594,143.2,129.1,211,172,190.5,98.46,207.7,171.6,136,150.8,198.2,171.9,70.55,190.8,134.5,145.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11595,144.9,144.5,220.6,186.4,188.7,99.61,229.8,184.2,139.6,145.7,198.6,161.3,59.9,181.4,120.1,132.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11596,143.3,145.8,213.7,182.2,187.7,107.9,243.1,187.9,154.6,137.6,203.5,162.6,54.48,176.9,110.9,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11597,165.8,148.5,207.8,189.6,198.5,117.1,261.8,194.4,171,133.7,208.6,183.3,76.82,184.6,128.4,148.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11598,193.5,178.9,227.4,203.4,205.5,111.3,282.4,210.1,168.9,145.3,217.8,203.1,120.7,204.4,164.5,180.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11599,202.5,206.8,244.2,186.6,200.8,113.8,275.3,203.1,163.4,146.8,234.4,213.1,150.2,222.7,187.4,198.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11600,202.7,208.6,217.7,160.4,183.9,106.7,255.6,178.1,160.4,142.8,231.2,205.8,154.2,226.7,175.4,189.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11601,193.9,197.9,186.5,153.8,164.6,58.29,244.3,171.2,145.8,139.7,210.8,183.7,146.8,219.6,152.5,168.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11602,174,179.1,180.9,144.6,145.1,14.29,224,169.2,124.9,105.9,201.2,164.9,131.2,207.8,144.1,151.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11603,156.3,160,166,127.9,122.9,6.872,203.2,154.9,112.6,77.07,193.5,149.8,110.3,193.9,130.4,132.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11604,146.9,158.3,157.6,128.5,123.4,13.23,204.7,150.5,110.5,94.01,180.2,134.5,94.55,179,102.4,105.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11605,144.3,161.9,180.5,134.4,140.7,21.55,204.8,149.4,108.9,96.33,170.2,125.3,81.15,163.4,81.91,80.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11606,145.2,150.5,180.5,121.9,134.8,19.81,186.7,123.7,102,64.43,158.7,110.2,62.35,148.9,70.16,66.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11607,140.8,130.6,155.6,106.3,119.9,5.104,173.2,95.06,95.02,47.08,145.2,84.34,46.13,139.5,60.24,63.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11608,129.8,114.2,159.9,104.8,123.2,1.536,172.7,92.62,91.48,42.01,141.4,75.49,48.32,140.6,64.11,68.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11609,128.2,106.8,170.1,108,129.7,10.85,172.3,95.83,93.46,35.98,147.9,90.3,62.46,145.9,76.73,74.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11610,136.7,100.7,156.4,102.2,124.8,14.53,160.3,88.87,96.61,29.75,146.1,94.51,56.66,133.6,72.98,59.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11611,132.4,88.03,151.4,90.51,119.5,16.69,148,82.6,93.44,16.5,131.2,81.36,34.31,108.9,56.65,40.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11612,125.5,86.65,162.5,91.56,127.8,24.98,154.3,74.14,87.09,10.98,123,73.75,31.36,100.3,46.7,39.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11613,130.2,96.76,160,91.84,124.3,22.63,156.4,61.91,80.66,11.52,120.2,67.69,38.74,102.3,38.33,42.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11614,121.4,95.64,140.2,68.77,93.23,4.463,139.4,58.61,79.02,-1.228,115.2,58.64,34.12,100.7,30.26,38.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11615,107.7,96.25,127.8,53.91,81.91,-3.751,132,60.89,87.97,-12.96,127.6,61.74,35.14,102.7,40.08,41.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11616,119.3,115.6,131.8,59.51,107.1,9.299,134.7,59.3,104.5,-7.92,169.4,84.14,55.91,111.9,84.69,60.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11617,146.6,145.5,137.5,54.03,131.9,34.74,137.6,56.13,128.5,9.898,227.1,126.3,89.56,133.3,156.4,94.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11618,173.9,172.8,137.2,44.61,138.6,56.84,143.4,42.6,135.8,18.97,248.3,151,110.2,153.6,185.3,112.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11619,169.1,166.9,126.4,35.24,112.4,43.2,125.4,9.272,86.74,-8.521,182.3,103.6,84.05,135.9,112.8,65.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11620,106.4,124.2,92.19,2.724,58.87,-7.075,84.09,-22.27,8.556,-51.69,79.63,19.66,30.6,90.88,7.318,-10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11621,41.73,88.54,47.78,-30.92,24.61,-45.64,61.76,-30.12,-35.78,-70.15,26.1,-23.95,5.619,66.6,-38.73,-39.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11622,29.04,78.23,29.52,-34.62,22.44,-47.51,65.58,-19.45,-39.86,-70.02,18.17,-28.45,13.82,67.82,-43.24,-32.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11623,38.55,82.65,33.86,-24.31,23.01,-30.73,78.25,-1.915,-35.11,-71.5,18.58,-31.34,15.3,66.54,-53.53,-42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11624,40.39,88.1,29.24,-24.01,20.6,-16.73,86.49,2.674,-30.41,-74.35,23.96,-34.88,2.844,59.25,-59.7,-54.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11625,48.35,81.84,32.25,-32.47,32.11,-9.669,80.82,-14.43,-15.65,-79.12,38.1,-23.27,3.45,59.49,-47.79,-48.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11626,66.81,77.38,61.29,-33.74,47.95,-1.48,74.06,-23.54,-0.2308,-90.76,52.2,-3.407,9.864,57.71,-38.61,-55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11627,74.54,79.89,72.59,-23.93,45.24,3.814,78.22,-17.81,0.8017,-99.86,57.87,1.975,-0.382,42.08,-44.23,-79.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11628,64.1,70.04,50.14,-18.69,31.99,-8.626,78.18,-25.3,-6.841,-106.5,58.59,-3.313,-10.97,27.56,-51.5,-93.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11629,54.4,58.81,32.01,-28.13,19.21,-27.29,68.5,-34.62,-14.86,-122.3,56.71,-1.816,-13.7,19.11,-56.1,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11630,59.56,64.27,29.19,-36.74,12.23,-20.75,73.23,-28.95,-13.17,-122.5,51.96,2.546,-19.28,7.695,-59.63,-123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11631,70.19,69.53,35.25,-31.25,21.72,1.653,90.96,-34.49,-5.24,-109.2,49.47,0.1525,-19.34,-0.319,-59.86,-119.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11632,70.44,61.57,44.11,-32.07,25.17,2.731,88.49,-53.5,-11.57,-130.6,48.75,-6.559,-15.44,-0.2695,-62.78,-115.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11633,67.99,56.77,42.13,-43.79,12.28,-8.681,78.23,-61.01,-18.62,-148.9,47.57,-8.713,-12.76,7.091,-64.02,-121.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11634,74.4,66.67,33.55,-41.9,13.3,-11.98,84.27,-64.44,-14.86,-121.6,45.32,-4.647,-0.9563,20.79,-54.49,-112.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11635,75.78,74.16,25.86,-41.18,18.24,-17.81,79.39,-71.44,-19.94,-116,42.7,-0.9666,7.675,26.41,-47.86,-106.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11636,72.31,68.7,17.5,-55.2,10.06,-19.25,66.89,-69.52,-23.15,-141.5,49.11,1.091,0.0549,17.5,-51.57,-120.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11637,74.95,63.15,8.591,-55.52,9.547,-11.84,77.93,-67.96,-16.58,-141.9,61.78,0.9739,-6.628,7.044,-53.15,-124.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11638,69.79,58.42,-7.232,-55.93,7.462,-19,80.15,-80,-22.39,-140.5,63.13,-6.418,-7.191,0.1829,-55.38,-120.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11639,52.05,46.04,-31.32,-87.69,-17.07,-40.32,45.35,-99.38,-40.71,-160,46.11,-23.06,-13.15,-7.658,-69.79,-131.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11640,27.91,31.36,-58.41,-118.6,-41.35,-58.48,15.55,-122.1,-59.2,-174.7,23.28,-37.84,-18.85,-15.64,-79.72,-145.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11641,7.779,26.17,-72.4,-119.6,-38.75,-62.36,21.54,-136,-62.67,-184.2,16.77,-35.69,-20.6,-25.92,-70.86,-152.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11642,12.49,28.56,-55.44,-106.8,-21.76,-49.71,35.37,-131.6,-51.81,-196.7,15.39,-35.82,-35.67,-46.12,-75.76,-174.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11643,22.79,19.88,-38.43,-86.9,-14.47,-36.99,32.36,-128.6,-56.09,-207.9,-3.387,-54.15,-55.44,-65.38,-103.6,-200.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11644,21.02,10.21,-41.38,-68.56,-10.05,-23.61,30.62,-134.5,-64.73,-212,-10.23,-53.25,-44.48,-65.85,-104.3,-196.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11645,37.14,29.04,-31.66,-76.86,-3.027,-5.182,38.68,-139.5,-56.49,-206.9,6.023,-31.01,-14.73,-57.24,-77.57,-176.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11646,54.87,48.44,-30.42,-102.8,-16,-10.51,33.57,-154.6,-61.28,-208.4,4.057,-36.93,-2.655,-52.36,-71.21,-174.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11647,38.46,33.39,-70,-122,-49.72,-41.03,11.58,-183,-83.34,-222.5,-13.99,-62.19,-3.296,-49.78,-80.03,-178.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11648,17.65,14.47,-100.5,-141.5,-75.13,-63.37,-4.846,-199.5,-92.65,-228.5,-16.19,-69.32,-7.266,-55.73,-84.85,-180.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11649,12.85,10.71,-99.36,-154,-73.77,-71.33,-5.392,-193.2,-91,-224.8,-11.43,-70.46,-20.55,-70.08,-95.04,-196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11650,6.667,-0.1602,-100.9,-145.3,-56.53,-73.89,-7.824,-187.5,-93.83,-227.5,-18.97,-84.05,-33.64,-81.14,-103.1,-213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11651,0.957,-12.7,-102.2,-141.9,-49.86,-71.51,-21.28,-200.5,-98.14,-232.3,-29.35,-93.36,-32.17,-82.06,-96.13,-209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11652,7.991,-6.826,-92.11,-148.3,-54.88,-67.65,-20.25,-210.9,-93.95,-229.1,-27.17,-83.23,-15.12,-70.3,-83.67,-193.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11653,24.25,8.079,-92.95,-142.6,-53.47,-66.37,-5.591,-208.7,-89.93,-223.1,-25.17,-74.09,3.156,-58.22,-80.55,-187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11654,33.82,19.18,-107.7,-140.8,-50.8,-65.78,-5.368,-211.3,-100.6,-220.9,-38.01,-79.28,7.288,-59.82,-91.29,-197.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11655,27.75,24.61,-118.1,-152.8,-66.83,-70.04,-6.875,-211.9,-118.2,-224,-53.17,-83.09,0.0284,-70.44,-104.8,-213.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11656,14.34,20.53,-130,-161.7,-96.3,-85.65,-1.75,-206.7,-134.6,-230,-65.75,-90.56,-11.09,-88.08,-111.6,-225.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11657,3.928,13.49,-146.4,-166,-108.2,-95.9,-9.839,-210.3,-146.2,-243.4,-76.73,-105.7,-18.82,-105.5,-115.6,-232.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11658,-0.2449,12.45,-146.3,-166,-101.3,-89.88,-16.72,-209.9,-146.2,-266.6,-74.11,-108.4,-15.18,-107.6,-117.4,-230.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11659,-1.778,11.53,-138.7,-164.9,-102.5,-89.71,-8.472,-204.8,-146.6,-272.6,-70.08,-108.7,-10.17,-104.1,-118.6,-227.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660,-6.708,7.2,-153.9,-180.8,-112,-102.3,-13.8,-216.2,-157.7,-262,-84.44,-117.7,-15.69,-107.3,-125.3,-230.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661,-14.36,-3.092,-181.9,-207.4,-129,-115.7,-42.06,-234,-170.2,-277.4,-97.67,-115.9,-23.37,-112.2,-127.7,-231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11662,-17.86,-17.84,-192.8,-215.4,-149.2,-123.5,-58.49,-246.3,-178.9,-295.3,-93.99,-110.2,-24.96,-121.4,-122.3,-229.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11663,-15.8,-20.81,-185.3,-200.9,-143.1,-111.9,-49.15,-250.4,-182.8,-275.4,-95.65,-116,-24.05,-132.7,-128,-233.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11664,-17.87,-14.88,-176,-184.8,-125.6,-88.45,-40.86,-237.8,-183.4,-259.5,-110.4,-122.4,-24.03,-135.3,-145.3,-237.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11665,-25.09,-12.32,-171.5,-181.1,-131.7,-87.7,-40.47,-228.5,-189.7,-266.2,-121.3,-131.2,-25.77,-136.8,-158.4,-237.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11666,-33.18,-10.23,-184.4,-200.8,-151.2,-115.5,-44.48,-241.2,-207.5,-267.3,-135.6,-151,-33.55,-146,-170.9,-243.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11667,-55.2,-21.12,-221.9,-233.9,-175,-149.7,-71.96,-251.2,-224.7,-269.1,-156.3,-162.1,-45.6,-154.4,-181.2,-255.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
